Id,SalePrice
2735,137710.6625013618
2736,141066.34180658672
2737,121046.84333610888
2738,132950.21733614174
2739,153945.90594971343
2740,134974.2655778445
2741,147213.43973168184
2742,156218.138138012
2743,152853.47040400677
2744,160631.25163707018
2745,139439.00234716714
2746,140186.80058569432
2747,150227.556559074
2748,121866.8365258958
2749,128137.42981839298
2750,131228.2275784565
2751,136064.8423816609
2752,187404.83900451858
2753,151029.48463444036
2754,205191.6355769651
2755,134530.65708792655
2756,90885.00789222191
2757,65827.44306754677
2758,85369.7408902609
2759,167626.7451514122
2760,125300.24570965834
2761,142845.88543575956
2762,146179.8409346236
2763,181910.82652058481
2764,151029.5490369368
2765,275871.67816729203
2766,123930.64089439301
2767,86971.35604434651
2768,127908.45787043081
2769,130885.08369356232
2770,137595.93668363712
2771,106692.19988492609
2772,109866.18944836938
2773,166992.4141474039
2774,145706.79980648003
2775,114869.70707018729
2776,142199.23212314092
2777,154503.42857371183
2778,108340.03792433477
2779,122239.96598128398
2780,97796.16153783335
2781,95759.95293133383
2782,100136.93674508359
2783,99674.17910605109
2784,123701.75325074722
2785,135425.81174137176
2786,65841.24568962198
2787,124666.33249982336
2788,74278.37566583932
2789,168229.3039105786
2790,94671.38537540709
2791,118270.50586083239
2792,58483.46097107316
2793,150520.02682511107
2794,99984.75967064957
2795,122345.02007292747
2796,99058.65718484753
2797,210828.61639983405
2798,106973.03881772757
2799,117682.2965552691
2800,69900.03597172438
2801,105591.39183016229
2802,128999.33154580131
2803,165401.9372337607
2804,131115.87604429678
2805,95270.04609532624
2806,79336.52595719964
2807,179919.45886849653
2808,149171.2044815946
2809,131767.52715213818
2810,129603.38253861727
2811,161708.18789626408
2812,158985.78284589114
2813,150164.9026384969
2814,153880.97634054208
2815,100018.31182162596
2816,242005.0488044934
2817,153845.24518522085
2818,131411.66399670308
2819,159957.97895598476
2820,141519.273311852
2821,108263.91952982816
2822,189256.15188944788
2823,300110.9327020716
2824,169325.49018597964
2825,148078.08823059543
2826,132442.7266237548
2827,136801.51423798228
2828,217557.37206621072
2829,202325.8081148406
2830,226854.22349296254
2831,177403.95826809166
2832,240656.36316766008
2833,309701.93179114966
2834,221246.95149066646
2835,225748.03853793954
2836,190938.6509764279
2837,154057.31857426302
2838,151140.58356826153
2839,176510.3396069435
2840,203863.41644919023
2841,203806.82683299633
2842,230285.27326725813
2843,152488.88542938433
2844,165369.06156167577
2845,122222.16803488409
2846,209322.05142849905
2847,209274.89481512117
2848,212696.62222439222
2849,197734.20587260852
2850,267140.5999913278
2851,214929.1946519441
2852,230115.94468130966
2853,236538.28008430425
2854,138917.6612871518
2855,198788.9196390525
2856,200805.0304225101
2857,186116.81303526944
2858,202886.28363445878
2859,116537.71172304061
2860,132106.167702672
2861,123006.52627497193
2862,187349.69566697686
2863,127525.0075792921
2864,243436.90666700565
2865,147036.963927052
2866,137455.06642194645
2867,99443.66473178155
2868,95730.18269983225
2869,105834.36851639736
2870,123617.69120564181
2871,88823.73096341392
2872,52629.472677085054
2873,100801.28656284476
2874,138809.07441512417
2875,117051.03544386162
2876,161940.35727767946
2877,147068.16257736713
2878,169280.65635830828
2879,138511.90225347318
2880,103223.50830270349
2881,141284.83366662214
2882,179253.84627131277
2883,199439.88230995077
2884,193522.0811865638
2885,188384.09700500185
2886,231789.87028028173
2887,97918.54246970391
2888,138477.7704212483
2889,57616.93763336462
2890,80113.45669260524
2891,136783.48280654234
2892,43493.355707528724
2893,74260.86035702346
2894,50420.66194686254
2895,343239.76825802657
2896,287913.6298768268
2897,213440.22758193852
2898,140785.59745524667
2899,207957.29157384468
2900,158981.0258720473
2901,211309.21580549388
2902,173661.44260771747
2903,326941.57958081434
2904,348897.5481520672
2905,86668.99835765932
2906,196756.76731926785
2907,111149.43090808045
2908,130762.52464929118
2909,143878.56391824258
2910,76802.90940111785
2911,79886.6078292741
2912,151848.41474722352
2913,81557.46499048089
2914,75900.41638640739
2915,83459.90402382337
2916,83309.93170806987
2917,168268.19373927734
2918,118385.89661809981
2919,218738.24202898383
